gid,variable,year,is_bad_year
2663,X9th,1985,0
2664,X9th,1985,0
2666,X9th,1985,0
2667,X9th,1985,0
2669,X9th,1985,0
2673,X9th,1985,0
2676,X9th,1985,0
2678,X9th,1985,0
2679,X9th,1985,0
2716,X9th,1985,0
2717,X9th,1985,0
2718,X9th,1985,0
2719,X9th,1985,0
2721,X9th,1985,0
2723,X9th,1985,0
2724,X9th,1985,0
2725,X9th,1985,0
2726,X9th,1985,0
2731,X9th,1985,0
2732,X9th,1985,0
2733,X9th,1985,0
2734,X9th,1985,0
2735,X9th,1985,0
2736,X9th,1985,0
2741,X9th,1985,0
2835,X9th,1985,0
2836,X9th,1985,0
2837,X9th,1985,0
2838,X9th,1985,0
2839,X9th,1985,0
2840,X9th,1985,0
2841,X9th,1985,0
2842,X9th,1985,0
2843,X9th,1985,0
3182,X9th,1985,0
3183,X9th,1985,0
3193,X9th,1985,0
3224,X9th,1985,0
3226,X9th,1985,0
3227,X9th,1985,0
3228,X9th,1985,0
3229,X9th,1985,0
3230,X9th,1985,0
3234,X9th,1985,0
3235,X9th,1985,0
3240,X9th,1985,0
3241,X9th,1985,0
3246,X9th,1985,0
3247,X9th,1985,0
3248,X9th,1985,0
3249,X9th,1985,0
3250,X9th,1985,0
3251,X9th,1985,0
3462,X9th,1985,0
3463,X9th,1985,0
3464,X9th,1985,0
3467,X9th,1985,0
3468,X9th,1985,0
3469,X9th,1985,0
3470,X9th,1985,0
3472,X9th,1985,0
3473,X9th,1985,0
3474,X9th,1985,0
3475,X9th,1985,0
3476,X9th,1985,0
3477,X9th,1985,0
3478,X9th,1985,0
3479,X9th,1985,0
1128,X10th,1985,0
1149,X10th,1985,0
1494,X10th,1985,0
1754,X10th,1985,0
1755,X10th,1985,0
1757,X10th,1985,0
1758,X10th,1985,0
1759,X10th,1985,0
1760,X10th,1985,0
1766,X10th,1985,0
1768,X10th,1985,0
1770,X10th,1985,0
1771,X10th,1985,0
1772,X10th,1985,0
1773,X10th,1985,0
1774,X10th,1985,0
1775,X10th,1985,0
1776,X10th,1985,0
1777,X10th,1985,0
1778,X10th,1985,0
1779,X10th,1985,0
1780,X10th,1985,0
1787,X10th,1985,0
1788,X10th,1985,0
1789,X10th,1985,0
1790,X10th,1985,0
1791,X10th,1985,0
1794,X10th,1985,0
1795,X10th,1985,0
1797,X10th,1985,0
1798,X10th,1985,0
1799,X10th,1985,0
1800,X10th,1985,0
1805,X10th,1985,0
1806,X10th,1985,0
1809,X10th,1985,0
1810,X10th,1985,0
1813,X10th,1985,0
1814,X10th,1985,0
1815,X10th,1985,0
2296,X10th,1985,0
2298,X10th,1985,0
2299,X10th,1985,0
2300,X10th,1985,0
2304,X10th,1985,0
2305,X10th,1985,0
2307,X10th,1985,0
2308,X10th,1985,0
2319,X10th,1985,0
2324,X10th,1985,0
2325,X10th,1985,0
2326,X10th,1985,0
2327,X10th,1985,0
2328,X10th,1985,0
2329,X10th,1985,0
2330,X10th,1985,0
2331,X10th,1985,0
2332,X10th,1985,0
2333,X10th,1985,0
2334,X10th,1985,0
2335,X10th,1985,0
2336,X10th,1985,0
2337,X10th,1985,0
2338,X10th,1985,0
2339,X10th,1985,0
2340,X10th,1985,0
2341,X10th,1985,0
2342,X10th,1985,0
2343,X10th,1985,0
2512,X10th,1985,0
2513,X10th,1985,0
2530,X10th,1985,0
2532,X10th,1985,0
2535,X10th,1985,0
2536,X10th,1985,0
2537,X10th,1985,0
2538,X10th,1985,0
2539,X10th,1985,0
2540,X10th,1985,0
2541,X10th,1985,0
2544,X10th,1985,0
2545,X10th,1985,0
2547,X10th,1985,0
2550,X10th,1985,0
2551,X10th,1985,0
2552,X10th,1985,0
2553,X10th,1985,0
2554,X10th,1985,0
2555,X10th,1985,0
2556,X10th,1985,0
2557,X10th,1985,0
2558,X10th,1985,0
2559,X10th,1985,0
2561,X10th,1985,0
2562,X10th,1985,0
2563,X10th,1985,0
2564,X10th,1985,0
2566,X10th,1985,0
2567,X10th,1985,0
2568,X10th,1985,0
2569,X10th,1985,0
2571,X10th,1985,0
2576,X10th,1985,0
2577,X10th,1985,0
2578,X10th,1985,0
2580,X10th,1985,0
2582,X10th,1985,0
2583,X10th,1985,0
2584,X10th,1985,0
2585,X10th,1985,0
2586,X10th,1985,0
2587,X10th,1985,0
2588,X10th,1985,0
2589,X10th,1985,0
2590,X10th,1985,0
2591,X10th,1985,0
2593,X10th,1985,0
2594,X10th,1985,0
2595,X10th,1985,0
2596,X10th,1985,0
2597,X10th,1985,0
2599,X10th,1985,0
2600,X10th,1985,0
2601,X10th,1985,0
2602,X10th,1985,0
2603,X10th,1985,0
2604,X10th,1985,0
2605,X10th,1985,0
2606,X10th,1985,0
2607,X10th,1985,0
2608,X10th,1985,0
2609,X10th,1985,0
2616,X10th,1985,0
2618,X10th,1985,0
2622,X10th,1985,0
2624,X10th,1985,0
2625,X10th,1985,0
2626,X10th,1985,0
2628,X10th,1985,0
2629,X10th,1985,0
2630,X10th,1985,0
2631,X10th,1985,0
2632,X10th,1985,0
2633,X10th,1985,0
2634,X10th,1985,0
2636,X10th,1985,0
2637,X10th,1985,0
2641,X10th,1985,0
2642,X10th,1985,0
2643,X10th,1985,0
2644,X10th,1985,0
2646,X10th,1985,0
2647,X10th,1985,0
2648,X10th,1985,0
2649,X10th,1985,0
2650,X10th,1985,0
2652,X10th,1985,0
2653,X10th,1985,0
2654,X10th,1985,0
2657,X10th,1985,0
2658,X10th,1985,0
2659,X10th,1985,0
2661,X10th,1985,0
2663,X10th,1985,0
2664,X10th,1985,0
2666,X10th,1985,0
2667,X10th,1985,0
2669,X10th,1985,0
2673,X10th,1985,0
2676,X10th,1985,0
2678,X10th,1985,0
2679,X10th,1985,0
2716,X10th,1985,0
2717,X10th,1985,0
2718,X10th,1985,0
2719,X10th,1985,0
2721,X10th,1985,0
2723,X10th,1985,0
2724,X10th,1985,0
2725,X10th,1985,0
2726,X10th,1985,0
2731,X10th,1985,0
2732,X10th,1985,0
2733,X10th,1985,0
2734,X10th,1985,0
2735,X10th,1985,0
2736,X10th,1985,0
2741,X10th,1985,0
2835,X10th,1985,0
2836,X10th,1985,0
2837,X10th,1985,0
2838,X10th,1985,0
2839,X10th,1985,0
2840,X10th,1985,0
2841,X10th,1985,0
2842,X10th,1985,0
2843,X10th,1985,0
3182,X10th,1985,0
3183,X10th,1985,0
3193,X10th,1985,0
3224,X10th,1985,0
3226,X10th,1985,0
3227,X10th,1985,0
3228,X10th,1985,0
3229,X10th,1985,0
3230,X10th,1985,0
3234,X10th,1985,0
3235,X10th,1985,0
3240,X10th,1985,0
3241,X10th,1985,0
3246,X10th,1985,0
3247,X10th,1985,0
3248,X10th,1985,0
3249,X10th,1985,0
3250,X10th,1985,0
3251,X10th,1985,0
3462,X10th,1985,0
3463,X10th,1985,0
3464,X10th,1985,0
3467,X10th,1985,0
3468,X10th,1985,0
3469,X10th,1985,0
3470,X10th,1985,0
3472,X10th,1985,0
3473,X10th,1985,0
3474,X10th,1985,0
3475,X10th,1985,0
3476,X10th,1985,0
3477,X10th,1985,0
3478,X10th,1985,0
3479,X10th,1985,0
1128,X1st,1986,0
1149,X1st,1986,0
1494,X1st,1986,0
1754,X1st,1986,0
1755,X1st,1986,0
1757,X1st,1986,0
1758,X1st,1986,0
1759,X1st,1986,0
1760,X1st,1986,0
1766,X1st,1986,0
1768,X1st,1986,0
1770,X1st,1986,0
1771,X1st,1986,0
1772,X1st,1986,0
1773,X1st,1986,0
1774,X1st,1986,0
1775,X1st,1986,0
1776,X1st,1986,0
1777,X1st,1986,0
1778,X1st,1986,0
1779,X1st,1986,0
1780,X1st,1986,0
1787,X1st,1986,0
1788,X1st,1986,0
1789,X1st,1986,0
1790,X1st,1986,0
1791,X1st,1986,0
1794,X1st,1986,0
1795,X1st,1986,0
1797,X1st,1986,0
1798,X1st,1986,0
1799,X1st,1986,0
1800,X1st,1986,0
1805,X1st,1986,0
1806,X1st,1986,0
1809,X1st,1986,0
1810,X1st,1986,0
1813,X1st,1986,0
1814,X1st,1986,0
1815,X1st,1986,0
2296,X1st,1986,0
2298,X1st,1986,0
2299,X1st,1986,0
2300,X1st,1986,0
2304,X1st,1986,0
2305,X1st,1986,0
2307,X1st,1986,0
2308,X1st,1986,0
2319,X1st,1986,0
2324,X1st,1986,0
2325,X1st,1986,0
2326,X1st,1986,0
2327,X1st,1986,0
2328,X1st,1986,0
2329,X1st,1986,0
2330,X1st,1986,0
2331,X1st,1986,0
2332,X1st,1986,0
2333,X1st,1986,0
2334,X1st,1986,0
2335,X1st,1986,0
2336,X1st,1986,0
2337,X1st,1986,0
2338,X1st,1986,0
2339,X1st,1986,0
2340,X1st,1986,0
2341,X1st,1986,0
2342,X1st,1986,0
2343,X1st,1986,0
2512,X1st,1986,0
2513,X1st,1986,0
2530,X1st,1986,0
2532,X1st,1986,0
2535,X1st,1986,0
2536,X1st,1986,0
2537,X1st,1986,0
2538,X1st,1986,0
2539,X1st,1986,0
2540,X1st,1986,0
2541,X1st,1986,0
2544,X1st,1986,0
2545,X1st,1986,0
2547,X1st,1986,0
2550,X1st,1986,0
2551,X1st,1986,0
2552,X1st,1986,0
2553,X1st,1986,0
2554,X1st,1986,0
2555,X1st,1986,0
2556,X1st,1986,0
2557,X1st,1986,0
2558,X1st,1986,0
2559,X1st,1986,0
2561,X1st,1986,0
2562,X1st,1986,0
2563,X1st,1986,0
2564,X1st,1986,0
2566,X1st,1986,0
2567,X1st,1986,0
2568,X1st,1986,0
2569,X1st,1986,0
2571,X1st,1986,0
2576,X1st,1986,0
2577,X1st,1986,0
2578,X1st,1986,0
2580,X1st,1986,0
2582,X1st,1986,0
2583,X1st,1986,0
2584,X1st,1986,0
2585,X1st,1986,0
2586,X1st,1986,0
2587,X1st,1986,0
2588,X1st,1986,0
2589,X1st,1986,0
2590,X1st,1986,0
2591,X1st,1986,0
2593,X1st,1986,0
2594,X1st,1986,0
2595,X1st,1986,0
2596,X1st,1986,0
2597,X1st,1986,0
2599,X1st,1986,0
2600,X1st,1986,0
2601,X1st,1986,0
2602,X1st,1986,0
2603,X1st,1986,0
2604,X1st,1986,0
2605,X1st,1986,0
2606,X1st,1986,0
2607,X1st,1986,0
2608,X1st,1986,0
2609,X1st,1986,0
2616,X1st,1986,0
2618,X1st,1986,0
2622,X1st,1986,0
2624,X1st,1986,0
2625,X1st,1986,0
2626,X1st,1986,0
2628,X1st,1986,0
2629,X1st,1986,0
2630,X1st,1986,0
2631,X1st,1986,0
2632,X1st,1986,0
2633,X1st,1986,0
2634,X1st,1986,0
2636,X1st,1986,0
2637,X1st,1986,0
2641,X1st,1986,0
2642,X1st,1986,0
2643,X1st,1986,0
2644,X1st,1986,0
2646,X1st,1986,0
2647,X1st,1986,0
2648,X1st,1986,0
2649,X1st,1986,0
2650,X1st,1986,0
2652,X1st,1986,0
2653,X1st,1986,0
2654,X1st,1986,0
2657,X1st,1986,0
2658,X1st,1986,0
2659,X1st,1986,0
2661,X1st,1986,0
2663,X1st,1986,0
2664,X1st,1986,0
2666,X1st,1986,0
2667,X1st,1986,0
2669,X1st,1986,0
2673,X1st,1986,0
2676,X1st,1986,0
2678,X1st,1986,0
2679,X1st,1986,0
2716,X1st,1986,0
2717,X1st,1986,0
2718,X1st,1986,0
2719,X1st,1986,0
2721,X1st,1986,0
2723,X1st,1986,0
2724,X1st,1986,0
2725,X1st,1986,0
2726,X1st,1986,0
2731,X1st,1986,0
2732,X1st,1986,0
2733,X1st,1986,0
2734,X1st,1986,0
2735,X1st,1986,0
2736,X1st,1986,0
2741,X1st,1986,0
2835,X1st,1986,0
2836,X1st,1986,0
2837,X1st,1986,0
2838,X1st,1986,0
2839,X1st,1986,0
2840,X1st,1986,0
2841,X1st,1986,0
2842,X1st,1986,0
2843,X1st,1986,0
3182,X1st,1986,0
3183,X1st,1986,0
3193,X1st,1986,0
3224,X1st,1986,0
3226,X1st,1986,0
3227,X1st,1986,0
3228,X1st,1986,0
3229,X1st,1986,0
3230,X1st,1986,0
3234,X1st,1986,0
3235,X1st,1986,0
3240,X1st,1986,0
3241,X1st,1986,0
3246,X1st,1986,0
3247,X1st,1986,0
3248,X1st,1986,0
3249,X1st,1986,0
3250,X1st,1986,0
3251,X1st,1986,0
3462,X1st,1986,0
3463,X1st,1986,0
3464,X1st,1986,0
3467,X1st,1986,0
3468,X1st,1986,0
3469,X1st,1986,0
3470,X1st,1986,0
3472,X1st,1986,0
3473,X1st,1986,0
3474,X1st,1986,0
3475,X1st,1986,0
3476,X1st,1986,0
3477,X1st,1986,0
3478,X1st,1986,0
3479,X1st,1986,0
1128,X2nd,1986,0
1149,X2nd,1986,0
1494,X2nd,1986,0
1754,X2nd,1986,0
1755,X2nd,1986,0
1757,X2nd,1986,0
1758,X2nd,1986,0
1759,X2nd,1986,0
1760,X2nd,1986,1
1766,X2nd,1986,0
1768,X2nd,1986,0
1770,X2nd,1986,1
1771,X2nd,1986,0
1772,X2nd,1986,0
1773,X2nd,1986,0
1774,X2nd,1986,0
1775,X2nd,1986,1
1776,X2nd,1986,0
1777,X2nd,1986,0
1778,X2nd,1986,0
1779,X2nd,1986,0
1780,X2nd,1986,0
1787,X2nd,1986,0
1788,X2nd,1986,0
1789,X2nd,1986,0
1790,X2nd,1986,0
1791,X2nd,1986,0
1794,X2nd,1986,0
1795,X2nd,1986,0
1797,X2nd,1986,0
1798,X2nd,1986,0
1799,X2nd,1986,0
1800,X2nd,1986,0
1805,X2nd,1986,0
1806,X2nd,1986,0
1809,X2nd,1986,0
1810,X2nd,1986,0
1813,X2nd,1986,0
1814,X2nd,1986,0
1815,X2nd,1986,0
2296,X2nd,1986,0
2298,X2nd,1986,0
2299,X2nd,1986,0
2300,X2nd,1986,0
2304,X2nd,1986,0
2305,X2nd,1986,0
2307,X2nd,1986,0
2308,X2nd,1986,0
2319,X2nd,1986,0
2324,X2nd,1986,0
2325,X2nd,1986,0
2326,X2nd,1986,0
2327,X2nd,1986,0
2328,X2nd,1986,0
2329,X2nd,1986,0
2330,X2nd,1986,0
2331,X2nd,1986,0
2332,X2nd,1986,0
2333,X2nd,1986,0
2334,X2nd,1986,0
2335,X2nd,1986,0
2336,X2nd,1986,0
2337,X2nd,1986,0
2338,X2nd,1986,0
2339,X2nd,1986,0
2340,X2nd,1986,0
2341,X2nd,1986,0
2342,X2nd,1986,0
2343,X2nd,1986,0
2512,X2nd,1986,0
2513,X2nd,1986,0
2530,X2nd,1986,0
2532,X2nd,1986,0
2535,X2nd,1986,0
2536,X2nd,1986,0
2537,X2nd,1986,0
2538,X2nd,1986,0
2539,X2nd,1986,0
2540,X2nd,1986,0
2541,X2nd,1986,0
2544,X2nd,1986,0
2545,X2nd,1986,0
2547,X2nd,1986,0
2550,X2nd,1986,0
2551,X2nd,1986,0
2552,X2nd,1986,0
2553,X2nd,1986,0
2554,X2nd,1986,0
2555,X2nd,1986,0
2556,X2nd,1986,0
2557,X2nd,1986,0
2558,X2nd,1986,0
2559,X2nd,1986,0
2561,X2nd,1986,0
2562,X2nd,1986,0
2563,X2nd,1986,0
2564,X2nd,1986,0
2566,X2nd,1986,0
2567,X2nd,1986,0
2568,X2nd,1986,0
2569,X2nd,1986,0
2571,X2nd,1986,0
2576,X2nd,1986,0
2577,X2nd,1986,0
2578,X2nd,1986,0
2580,X2nd,1986,0
2582,X2nd,1986,0
2583,X2nd,1986,0
2584,X2nd,1986,0
2585,X2nd,1986,0
2586,X2nd,1986,0
2587,X2nd,1986,0
2588,X2nd,1986,0
2589,X2nd,1986,0
2590,X2nd,1986,0
2591,X2nd,1986,0
2593,X2nd,1986,0
2594,X2nd,1986,0
2595,X2nd,1986,0
2596,X2nd,1986,0
2597,X2nd,1986,0
2599,X2nd,1986,0
2600,X2nd,1986,0
2601,X2nd,1986,0
2602,X2nd,1986,0
2603,X2nd,1986,0
2604,X2nd,1986,0
2605,X2nd,1986,0
2606,X2nd,1986,0
2607,X2nd,1986,0
2608,X2nd,1986,0
2609,X2nd,1986,0
2616,X2nd,1986,0
2618,X2nd,1986,0
2622,X2nd,1986,0
2624,X2nd,1986,0
2625,X2nd,1986,0
2626,X2nd,1986,0
2628,X2nd,1986,0
2629,X2nd,1986,0
2630,X2nd,1986,0
2631,X2nd,1986,0
2632,X2nd,1986,0
2633,X2nd,1986,0
2634,X2nd,1986,0
2636,X2nd,1986,0
2637,X2nd,1986,0
2641,X2nd,1986,0
2642,X2nd,1986,0
2643,X2nd,1986,0
2644,X2nd,1986,0
2646,X2nd,1986,0
2647,X2nd,1986,0
2648,X2nd,1986,0
2649,X2nd,1986,0
2650,X2nd,1986,0
2652,X2nd,1986,0
2653,X2nd,1986,0
2654,X2nd,1986,0
2657,X2nd,1986,0
2658,X2nd,1986,0
2659,X2nd,1986,0
2661,X2nd,1986,0
2663,X2nd,1986,0
2664,X2nd,1986,0
2666,X2nd,1986,0
2667,X2nd,1986,0
2669,X2nd,1986,0
2673,X2nd,1986,0
2676,X2nd,1986,0
2678,X2nd,1986,0
2679,X2nd,1986,0
2716,X2nd,1986,0
2717,X2nd,1986,0
2718,X2nd,1986,0
2719,X2nd,1986,0
2721,X2nd,1986,0
2723,X2nd,1986,0
2724,X2nd,1986,0
2725,X2nd,1986,0
2726,X2nd,1986,0
2731,X2nd,1986,0
2732,X2nd,1986,0
2733,X2nd,1986,0
2734,X2nd,1986,0
2735,X2nd,1986,0
2736,X2nd,1986,0
2741,X2nd,1986,0
2835,X2nd,1986,0
2836,X2nd,1986,0
2837,X2nd,1986,0
2838,X2nd,1986,0
2839,X2nd,1986,0
2840,X2nd,1986,0
2841,X2nd,1986,0
2842,X2nd,1986,0
2843,X2nd,1986,0
3182,X2nd,1986,0
3183,X2nd,1986,0
3193,X2nd,1986,0
3224,X2nd,1986,0
3226,X2nd,1986,0
3227,X2nd,1986,0
3228,X2nd,1986,0
3229,X2nd,1986,0
3230,X2nd,1986,0
3234,X2nd,1986,0
3235,X2nd,1986,0
3240,X2nd,1986,0
3241,X2nd,1986,0
3246,X2nd,1986,0
3247,X2nd,1986,0
3248,X2nd,1986,0
3249,X2nd,1986,0
3250,X2nd,1986,0
3251,X2nd,1986,0
3462,X2nd,1986,0
3463,X2nd,1986,0
3464,X2nd,1986,0
3467,X2nd,1986,0
3468,X2nd,1986,0
3469,X2nd,1986,0
3470,X2nd,1986,0
3472,X2nd,1986,0
3473,X2nd,1986,0
3474,X2nd,1986,0
3475,X2nd,1986,0
3476,X2nd,1986,0
3477,X2nd,1986,0
3478,X2nd,1986,0
3479,X2nd,1986,0
1128,X3rd,1986,0
1149,X3rd,1986,0
1494,X3rd,1986,0
1754,X3rd,1986,0
1755,X3rd,1986,0
1757,X3rd,1986,1
1758,X3rd,1986,0
1759,X3rd,1986,0
1760,X3rd,1986,0
1766,X3rd,1986,0
1768,X3rd,1986,0
1770,X3rd,1986,0
1771,X3rd,1986,0
1772,X3rd,1986,0
1773,X3rd,1986,0
1774,X3rd,1986,0
1775,X3rd,1986,0
1776,X3rd,1986,0
1777,X3rd,1986,0
1778,X3rd,1986,0
1779,X3rd,1986,0
1780,X3rd,1986,0
1787,X3rd,1986,0
1788,X3rd,1986,0
1789,X3rd,1986,0
1790,X3rd,1986,0
1791,X3rd,1986,0
1794,X3rd,1986,0
1795,X3rd,1986,0
1797,X3rd,1986,0
1798,X3rd,1986,0
1799,X3rd,1986,0
1800,X3rd,1986,0
1805,X3rd,1986,0
1806,X3rd,1986,0
1809,X3rd,1986,0
1810,X3rd,1986,0
1813,X3rd,1986,0
1814,X3rd,1986,0
1815,X3rd,1986,0
2296,X3rd,1986,0
2298,X3rd,1986,0
2299,X3rd,1986,0
2300,X3rd,1986,0
2304,X3rd,1986,0
2305,X3rd,1986,0
2307,X3rd,1986,0
2308,X3rd,1986,0
2319,X3rd,1986,0
2324,X3rd,1986,0
2325,X3rd,1986,0
2326,X3rd,1986,0
2327,X3rd,1986,0
2328,X3rd,1986,0
2329,X3rd,1986,0
2330,X3rd,1986,0
2331,X3rd,1986,0
2332,X3rd,1986,0
2333,X3rd,1986,0
2334,X3rd,1986,0
2335,X3rd,1986,0
2336,X3rd,1986,0
2337,X3rd,1986,0
2338,X3rd,1986,0
2339,X3rd,1986,0
2340,X3rd,1986,0
2341,X3rd,1986,0
2342,X3rd,1986,0
2343,X3rd,1986,0
2512,X3rd,1986,0
2513,X3rd,1986,0
2530,X3rd,1986,0
2532,X3rd,1986,0
2535,X3rd,1986,0
2536,X3rd,1986,0
2537,X3rd,1986,0
2538,X3rd,1986,0
2539,X3rd,1986,0
2540,X3rd,1986,0
2541,X3rd,1986,0
2544,X3rd,1986,0
2545,X3rd,1986,0
2547,X3rd,1986,0
2550,X3rd,1986,0
2551,X3rd,1986,0
2552,X3rd,1986,0
2553,X3rd,1986,0
2554,X3rd,1986,0
2555,X3rd,1986,0
2556,X3rd,1986,0
2557,X3rd,1986,0
2558,X3rd,1986,0
2559,X3rd,1986,0
2561,X3rd,1986,0
2562,X3rd,1986,0
2563,X3rd,1986,0
2564,X3rd,1986,0
2566,X3rd,1986,0
2567,X3rd,1986,0
2568,X3rd,1986,0
2569,X3rd,1986,0
2571,X3rd,1986,0
2576,X3rd,1986,0
2577,X3rd,1986,0
2578,X3rd,1986,0
2580,X3rd,1986,0
2582,X3rd,1986,0
2583,X3rd,1986,0
2584,X3rd,1986,0
2585,X3rd,1986,0
2586,X3rd,1986,0
2587,X3rd,1986,0
2588,X3rd,1986,0
2589,X3rd,1986,0
2590,X3rd,1986,0
2591,X3rd,1986,0
2593,X3rd,1986,0
2594,X3rd,1986,0
2595,X3rd,1986,0
2596,X3rd,1986,0
2597,X3rd,1986,0
2599,X3rd,1986,0
2600,X3rd,1986,0
2601,X3rd,1986,0
2602,X3rd,1986,0
2603,X3rd,1986,0
2604,X3rd,1986,0
2605,X3rd,1986,0
2606,X3rd,1986,0
2607,X3rd,1986,0
2608,X3rd,1986,0
2609,X3rd,1986,0
2616,X3rd,1986,0
2618,X3rd,1986,0
2622,X3rd,1986,0
2624,X3rd,1986,0
2625,X3rd,1986,0
2626,X3rd,1986,0
2628,X3rd,1986,0
2629,X3rd,1986,0
2630,X3rd,1986,0
2631,X3rd,1986,0
2632,X3rd,1986,0
2633,X3rd,1986,0
2634,X3rd,1986,0
2636,X3rd,1986,0
2637,X3rd,1986,0
2641,X3rd,1986,0
2642,X3rd,1986,0
2643,X3rd,1986,0
2644,X3rd,1986,0
2646,X3rd,1986,0
2647,X3rd,1986,0
2648,X3rd,1986,0
2649,X3rd,1986,0
2650,X3rd,1986,0
2652,X3rd,1986,0
2653,X3rd,1986,0
2654,X3rd,1986,0
2657,X3rd,1986,0
2658,X3rd,1986,0
2659,X3rd,1986,0
2661,X3rd,1986,0
2663,X3rd,1986,0
2664,X3rd,1986,0
2666,X3rd,1986,0
2667,X3rd,1986,0
2669,X3rd,1986,0
2673,X3rd,1986,0
2676,X3rd,1986,0
2678,X3rd,1986,0
2679,X3rd,1986,0
2716,X3rd,1986,0
2717,X3rd,1986,0
2718,X3rd,1986,0
2719,X3rd,1986,0
2721,X3rd,1986,0
2723,X3rd,1986,0
2724,X3rd,1986,0
2725,X3rd,1986,0
2726,X3rd,1986,0
2731,X3rd,1986,0
2732,X3rd,1986,0
2733,X3rd,1986,0
2734,X3rd,1986,0
2735,X3rd,1986,0
2736,X3rd,1986,0
2741,X3rd,1986,0
2835,X3rd,1986,0
2836,X3rd,1986,0
2837,X3rd,1986,0
2838,X3rd,1986,0
2839,X3rd,1986,0
2840,X3rd,1986,0
2841,X3rd,1986,0
2842,X3rd,1986,0
2843,X3rd,1986,1
3182,X3rd,1986,0
3183,X3rd,1986,0
3193,X3rd,1986,0
3224,X3rd,1986,0
3226,X3rd,1986,0
3227,X3rd,1986,0
3228,X3rd,1986,0
3229,X3rd,1986,0
3230,X3rd,1986,0
3234,X3rd,1986,0
3235,X3rd,1986,0
3240,X3rd,1986,0
3241,X3rd,1986,0
3246,X3rd,1986,0
3247,X3rd,1986,0
3248,X3rd,1986,0
3249,X3rd,1986,0
3250,X3rd,1986,0
3251,X3rd,1986,0
3462,X3rd,1986,0
3463,X3rd,1986,0
3464,X3rd,1986,0
3467,X3rd,1986,0
3468,X3rd,1986,0
3469,X3rd,1986,0
3470,X3rd,1986,0
3472,X3rd,1986,0
3473,X3rd,1986,0
3474,X3rd,1986,0
3475,X3rd,1986,0
3476,X3rd,1986,0
3477,X3rd,1986,0
3478,X3rd,1986,0
3479,X3rd,1986,0
1128,X4th,1986,0
1149,X4th,1986,0
1494,X4th,1986,0
1754,X4th,1986,0
1755,X4th,1986,0
1757,X4th,1986,0
1758,X4th,1986,0
1759,X4th,1986,0
1760,X4th,1986,0
1766,X4th,1986,0
1768,X4th,1986,0
1770,X4th,1986,0
1771,X4th,1986,0
1772,X4th,1986,0
1773,X4th,1986,0
1774,X4th,1986,0
1775,X4th,1986,0
1776,X4th,1986,0
1777,X4th,1986,1
1778,X4th,1986,0
1779,X4th,1986,0
1780,X4th,1986,0
1787,X4th,1986,0
1788,X4th,1986,0
1789,X4th,1986,0
1790,X4th,1986,0
1791,X4th,1986,0
1794,X4th,1986,0
1795,X4th,1986,0
1797,X4th,1986,0
1798,X4th,1986,0
1799,X4th,1986,0
1800,X4th,1986,0
1805,X4th,1986,0
1806,X4th,1986,0
1809,X4th,1986,0
1810,X4th,1986,0
1813,X4th,1986,0
1814,X4th,1986,0
1815,X4th,1986,0
2296,X4th,1986,0
2298,X4th,1986,0
2299,X4th,1986,0
2300,X4th,1986,0
2304,X4th,1986,0
2305,X4th,1986,0
2307,X4th,1986,0
2308,X4th,1986,0
2319,X4th,1986,0
2324,X4th,1986,0
2325,X4th,1986,0
2326,X4th,1986,0
2327,X4th,1986,0
2328,X4th,1986,0
2329,X4th,1986,0
2330,X4th,1986,0
2331,X4th,1986,0
2332,X4th,1986,0
2333,X4th,1986,0
2334,X4th,1986,0
2335,X4th,1986,0
2336,X4th,1986,0
2337,X4th,1986,0
2338,X4th,1986,0
2339,X4th,1986,0
2340,X4th,1986,0
2341,X4th,1986,0
2342,X4th,1986,0
2343,X4th,1986,0
2512,X4th,1986,0
2513,X4th,1986,0
2530,X4th,1986,0
2532,X4th,1986,0
2535,X4th,1986,0
2536,X4th,1986,0
2537,X4th,1986,0
2538,X4th,1986,0
2539,X4th,1986,0
2540,X4th,1986,0
2541,X4th,1986,0
2544,X4th,1986,0
2545,X4th,1986,0
2547,X4th,1986,0
2550,X4th,1986,0
2551,X4th,1986,0
2552,X4th,1986,0
2553,X4th,1986,0
2554,X4th,1986,0
2555,X4th,1986,0
2556,X4th,1986,0
2557,X4th,1986,0
2558,X4th,1986,0
2559,X4th,1986,0
2561,X4th,1986,0
2562,X4th,1986,0
2563,X4th,1986,0
2564,X4th,1986,0
2566,X4th,1986,0
2567,X4th,1986,0
2568,X4th,1986,0
2569,X4th,1986,0
2571,X4th,1986,0
2576,X4th,1986,0
2577,X4th,1986,0
2578,X4th,1986,0
2580,X4th,1986,0
2582,X4th,1986,0
2583,X4th,1986,0
2584,X4th,1986,0
2585,X4th,1986,0
2586,X4th,1986,0
2587,X4th,1986,0
2588,X4th,1986,0
2589,X4th,1986,0
2590,X4th,1986,0
2591,X4th,1986,0
2593,X4th,1986,0
2594,X4th,1986,0
2595,X4th,1986,0
2596,X4th,1986,0
2597,X4th,1986,0
2599,X4th,1986,0
2600,X4th,1986,0
2601,X4th,1986,0
2602,X4th,1986,0
2603,X4th,1986,0
2604,X4th,1986,0
2605,X4th,1986,0
2606,X4th,1986,0
2607,X4th,1986,0
2608,X4th,1986,0
2609,X4th,1986,0
2616,X4th,1986,0
2618,X4th,1986,0
